(-0.0761406421661377,0.07817775756120682,-0.05600880831480026),
(-0.18347859382629395,0.014082981273531914,-0.1416478157043457),
(-0.19514870643615723,0.03342064097523689,-0.1468038558959961),
(-0.08816862106323242,0.10073883086442947,-0.05884670093655586),
(-0.20832157135009766,-0.10013977438211441,-0.16028787195682526),
(-0.21613264083862305,-0.09292737394571304,-0.16347290575504303),
(-0.011455535888671875,0.08323461562395096,-0.041523683816194534),
(-0.014180660247802734,0.09144359827041626,0.005571137648075819),
(-0.23944664001464844,-0.08581967651844025,-0.14590884745121002),
(-0.2658205032348633,-0.07565708458423615,-0.1330588012933731),
(-0.26476263999938965,-0.08527228236198425,-0.12245870381593704),
(-0.23808860778808594,-0.09344068169593811,-0.1428518444299698),
(-0.24036264419555664,-0.1454564779996872,-0.1311357319355011),
(-0.06520962715148926,0.10833412408828735,0.010899318382143974),
(-0.013548612594604492,0.10332947969436646,0.0007171753677539527),
(0.15705633163452148,0.2836911082267761,0.0749073326587677),
(0.08835244178771973,0.2398024946451187,0.0854211151599884),
(0.09565448760986328,0.23016339540481567,0.09449031949043274),
(0.1641085147857666,0.2707328200340271,0.08372119069099426),
(0.09682440757751465,0.23842521011829376,-0.014412851072847843),
(0.08849549293518066,0.24336060881614685,-0.004917831160128117),
(0.1576673984527588,0.2835565209388733,0.01037434209138155),
(0.16743850708007812,0.2766585946083069,0.0031643244437873363),
(0.0976254940032959,0.22935859858989716,0.03736427053809166),
(0.1657733917236328,0.27369558811187744,0.04344228282570839),
(0.1617274284362793,0.27493640780448914,0.04218224063515663),
(0.09452033042907715,0.23145070672035217,0.0350201390683651),
(0.23160529136657715,0.267274409532547,0.06256726384162903),
(0.22877931594848633,0.2741726040840149,0.06295731663703918),
(0.0720984935760498,0.21596768498420715,0.04832913726568222),
(0.07555651664733887,0.2101925015449524,0.03267219290137291),
(0.2303173542022705,0.2760835886001587,0.047471318393945694),
(0.23210549354553223,0.28131401538848877,0.03223923221230507),
(0.2366642951965332,0.2729725241661072,0.027076277881860733),
(0.2350294589996338,0.2708885073661804,0.044914279133081436),
(0.2553443908691406,0.26339298486709595,0.046095166355371475),
(0.07326340675354004,0.21804051101207733,0.020150210708379745),
(0.07364940643310547,0.21241150796413422,0.03275730833411217),
(-0.04227852821350098,0.027814656496047974,0.2493600845336914),
(-0.0572504997253418,0.06388740986585617,0.10089612752199173),
(-0.08711552619934082,0.03570609539747238,0.09970522671937943),
(-0.057634592056274414,0.005535156466066837,0.23889613151550293),
(0.10242128372192383,0.0681481808423996,0.12149310857057571),
(0.0924375057220459,0.07826213538646698,0.11987020075321198),
(0.06655645370483398,0.027065789327025414,0.24450421333312988),
(0.07874941825866699,0.006901056505739689,0.2437441349029541),
(0.008259296417236328,0.045969050377607346,0.10546518117189407),
(0.004666328430175781,-0.003211704548448324,0.2295372486114502),
(0.012563467025756836,0.013029848225414753,0.23904919624328613),
(0.018500328063964844,0.06446009129285812,0.11364222317934036),
(-0.017050504684448242,-0.09949462115764618,0.26321813464164734),
(-0.012847661972045898,-0.09355832636356354,0.26975223422050476),
(-0.01981067657470703,0.05434733256697655,0.05474520102143288),
(0.012676477432250977,0.051740702241659164,0.027957208454608917),
(0.013289451599121094,-0.09347392618656158,0.2739391028881073),
(0.03898048400878906,-0.09018272161483765,0.28273916244506836),
(0.04281449317932129,-0.10035562515258789,0.27628323435783386),
(0.012720346450805664,-0.10042452812194824,0.27167317271232605),
(0.009986400604248047,-0.14729522168636322,0.26912328600883484),
(0.049712419509887695,0.059606846421957016,0.056788213551044464),
(0.011889457702636719,0.06289296597242355,0.029765138402581215),
(-0.14278650283813477,0.29973921179771423,0.04766324535012245),
(-0.14694952964782715,0.285460889339447,-0.04775473102927208),
(-0.09418463706970215,0.24225102365016937,-0.05920383334159851),
(-0.08937764167785645,0.26637059450149536,0.06687214970588684),
(-0.05823349952697754,0.21357400715351105,0.01435020100325346),
(-0.08685564994812012,0.25410139560699463,-0.04470178484916687),
(-0.08476758003234863,0.2708072066307068,0.054481301456689835),
(-0.1393446922302246,0.29233720898628235,-0.03799482434988022),
(-0.13656854629516602,0.30626559257507324,0.034811291843652725),
(-0.2189645767211914,0.30776119232177734,0.004237211775034666),
(-0.21961355209350586,0.30555710196495056,-0.0044786566868424416),
(-0.028693675994873047,0.2863111197948456,-0.1914198100566864),
(0.08493447303771973,0.29586681723594666,-0.16533777117729187),
(0.08798742294311523,0.2705337107181549,-0.08555266261100769),
(-0.06285548210144043,0.26351773738861084,-0.12305471301078796),
(-0.0035736560821533203,0.23105722665786743,-0.05239889398217201),
(0.06672239303588867,0.2823922038078308,-0.086332768201828),
(-0.050966501235961914,0.27370643615722656,-0.11671778559684753),
(0.0699152946472168,0.3036167323589325,-0.1624426543712616),
(-0.017191648483276367,0.2995651364326477,-0.18409869074821472),
(0.045531511306762695,0.27916595339775085,-0.2676777243614197),
(0.056162357330322266,0.2789336144924164,-0.26520174741744995),
(0.030214309692382812,0.14920790493488312,-0.2081727683544159),
(0.08221030235290527,0.12422425299882889,-0.10869883000850677),
(0.09226250648498535,0.10795076191425323,-0.11771177500486374),
(0.0405583381652832,0.12869341671466827,-0.2152528613805771),
(-0.052533626556396484,0.11958463490009308,-0.07034586369991302),
(-0.0370175838470459,0.12993867695331573,-0.0668938010931015),
(-0.05477452278137207,0.14952810108661652,-0.17772766947746277),
(-0.06764864921569824,0.13587744534015656,-0.18316887319087982),
(0.0164794921875,0.10664946585893631,-0.09221171587705612),
(-0.013544559478759766,0.13228543102741241,-0.19921086728572845),
(-0.013539552688598633,0.13586623966693878,-0.19417689740657806),
(0.01450037956237793,0.11091239005327225,-0.08820175379514694),
(-0.017558574676513672,0.09214076399803162,-0.28667280077934265),
(-0.016815662384033203,0.10255560278892517,-0.2864997088909149),
(0.0446164608001709,0.10111338645219803,-0.05997871235013008),
(0.023368358612060547,0.0920599102973938,-0.05407189205288887),
(-0.038147687911987305,0.10452207922935486,-0.28178784251213074),
(-0.05977058410644531,0.11072978377342224,-0.27900978922843933),
(-0.06734967231750488,0.0976477563381195,-0.2783617675304413),
(-0.04285860061645508,0.09547147154808044,-0.2840108573436737),
(-0.04944562911987305,0.07589206844568253,-0.3062267303466797),
(0.0067653656005859375,0.1036265566945076,-0.04875586926937103),
(0.02400946617126465,0.09588773548603058,-0.05276583507657051),
(0.19393229484558105,0.009060213342308998,-0.07341980934143066),
(0.08431744575500488,0.03305536508560181,0.0038521329406648874),
(0.09951543807983398,0.010729610919952393,0.028342248871922493),
(0.19501233100891113,-0.009885714389383793,-0.05601787567138672),
(0.028031349182128906,0.024279192090034485,-0.12723684310913086),
(0.030292510986328125,0.03395422175526619,-0.11933469027280807),
(0.14155936241149902,-0.001296919072046876,-0.15403389930725098),
(0.13747048377990723,-0.020164888352155685,-0.16210174560546875),
(0.060175418853759766,0.011887850239872932,-0.04732083901762962),
(0.16083645820617676,-0.023546384647488594,-0.098816879093647),
(0.16295838356018066,-0.009334968402981758,-0.1098487377166748),
(0.06001448631286621,0.027797292917966843,-0.05962681397795677),
(0.20547246932983398,-0.10445038229227066,-0.09343386441469193),
(0.20798134803771973,-0.09918279200792313,-0.09985781461000443),
(0.03339242935180664,0.018591705709695816,-0.0032777762971818447),
(-0.0012676715850830078,0.011849937960505486,-0.01572871021926403),
(0.199446439743042,-0.10110947489738464,-0.1216588094830513),
(0.1943073272705078,-0.09989017248153687,-0.145354762673378),
(0.18866729736328125,-0.10957998037338257,-0.14490391314029694),
(0.19865131378173828,-0.1073237806558609,-0.11989784985780716),
(0.2024693489074707,-0.14854398369789124,-0.11463882029056549),
(0.0032923221588134766,0.017346452921628952,-0.057356830686330795),
(-0.0006196498870849609,0.021855415776371956,-0.01643180660903454),
(-0.001649618148803711,0.34731990098953247,-0.08871980011463165),
(0.06333136558532715,0.35842329263687134,-0.0515107661485672),
(0.06288528442382812,0.3189570903778076,-0.014352760277688503),
(-0.024233579635620117,0.3082408905029297,-0.06368967145681381),
(0.011834383010864258,0.2750217914581299,-0.023695673793554306),
(0.04765629768371582,0.3229615092277527,-0.015100679360330105),
(-0.019577503204345703,0.3132219910621643,-0.05514570325613022),
(0.0523834228515625,0.3597853183746338,-0.05032177269458771),
(0.0020754337310791016,0.3535970151424408,-0.07881279289722443),
(0.05198240280151367,0.37778133153915405,-0.11969967186450958),
(0.05828142166137695,0.3781956434249878,-0.11652465164661407),
(-0.002528667449951172,-0.07785890251398087,0.060919277369976044),
(0.006490468978881836,0.2253407984972,-0.002257796935737133),
(0.006017446517944336,0.22399060428142548,-0.008211825042963028),
(-0.004802703857421875,-0.07944890111684799,0.047937147319316864),
(0.011093378067016602,-0.07913390547037125,0.059546224772930145),
(0.01754140853881836,0.33553779125213623,-0.04918285086750984),
(0.012148380279541016,0.2255261093378067,-0.003693792037665844),
(0.05846738815307617,-0.15476790070533752,0.034881096333265305),
(-0.028256654739379883,0.1417897343635559,0.011746184900403023),
(-0.03376960754394531,0.14021950960159302,0.01390029676258564),
(0.04665946960449219,-0.1567014902830124,0.04063127562403679),
(0.053766489028930664,-0.15772099792957306,0.022300224751234055),
(-0.0848546028137207,0.24748900532722473,0.002165108686313033),
(-0.031098604202270508,0.14123040437698364,0.006674306467175484),
(0.029012441635131836,-0.15988610684871674,0.06477807462215424),
(0.02443242073059082,0.12477356940507889,-0.06755970418453217),
(0.026393413543701172,0.07420904189348221,-0.04497074335813522),
(0.02348041534423828,-0.1640729159116745,0.053460102528333664),
(0.041823387145996094,-0.162226602435112,0.06036422774195671),
(0.09206533432006836,-0.17478320002555847,0.008967139758169651),
(-0.07097554206848145,0.09063892811536789,0.04813624545931816),
(-0.04250049591064453,0.04382997006177902,0.03983331099152565),
(0.08022141456604004,-0.18077528476715088,0.00873110443353653),
(0.09241628646850586,-0.17308439314365387,-0.0046737403608858585),
(-0.07094955444335938,-0.17674750089645386,0.003272273810580373),
(0.023584365844726562,0.11730628460645676,0.027736200019717216),
(0.028328418731689453,0.1159551665186882,0.024109138175845146),
(-0.06105661392211914,-0.17812030017375946,-0.005472919438034296),
(-0.06321263313293457,-0.1807226836681366,0.013921238481998444),
(0.08243846893310547,0.22215040028095245,0.031107213348150253),
(0.027628421783447266,0.11633806675672531,0.03183819353580475),
(-0.019206523895263672,0.0035033896565437317,-0.062401771545410156),
(-0.01536250114440918,0.003685064846649766,-0.06452584266662598),
(0.007023334503173828,-0.12954829633235931,0.018620237708091736),
(0.0005154609680175781,-0.12708009779453278,0.024600252509117126),
(0.013036489486694336,-0.12516559660434723,0.023159250617027283),
(-0.01241159439086914,0.005564525723457336,-0.062010765075683594),
(-0.016506671905517578,0.003921813797205687,-0.0606837272644043),
(0.0068395137786865234,-0.12258290499448776,0.029045090079307556),
(-0.02012348175048828,0.054400742053985596,0.05107927694916725),
(-0.015077590942382812,0.05692511051893234,0.04864025488495827),
(-0.01397252082824707,-0.13747037947177887,-0.0582738071680069),
(-0.021430492401123047,-0.142709881067276,-0.049238935112953186),
(-0.003973484039306641,-0.14021457731723785,-0.0518658310174942),
(-0.010215520858764648,0.0550418421626091,0.05166221037507057),
(-0.016124486923217773,0.05248171463608742,0.0519111193716526),
(-0.010984659194946289,-0.14527510106563568,-0.04285575449466705),
(-0.00908970832824707,-0.08330320566892624,0.062062252312898636),
(-0.0028846263885498047,0.169194757938385,-0.026230791583657265),
(-0.0039556026458740234,0.16741067171096802,-0.031090715900063515),
(-0.012465715408325195,-0.0859953984618187,0.05144308879971504),
(0.0024094581604003906,-0.08496610075235367,0.05960916355252266),
(0.0034444332122802734,0.2581356167793274,-0.07950183749198914),
(0.0018115043640136719,0.16902261972427368,-0.028063753619790077),
(0.17203330993652344,-0.26909559965133667,0.03339525684714317),
(0.1046605110168457,-0.27027103304862976,0.14282914996147156),
(0.09441733360290527,-0.3007497191429138,0.12086125463247299),
(0.15045547485351562,-0.29853150248527527,0.030740225687623024),
(-0.010857582092285156,-0.3063735365867615,0.13321015238761902),
(-0.08609461784362793,-0.3111678957939148,0.05848904699087143),
(-0.07463860511779785,-0.3115226924419403,-0.04703573137521744),
(0.014882326126098633,-0.3071707785129547,-0.10390285402536392),
(0.11505937576293945,-0.3013888895511627,-0.06928876787424088),
(-0.022785663604736328,-0.27583742141723633,0.15840813517570496),
(-0.11433649063110352,-0.28160330653190613,0.06839916110038757),
(-0.10105156898498535,-0.2832264006137848,-0.059417758136987686),
(0.007064342498779297,-0.27948516607284546,-0.12879374623298645),
(0.1285994052886963,-0.27319619059562683,-0.08748772740364075),
(0.17024850845336914,-0.049852799624204636,0.030426258221268654),
(0.09910249710083008,-0.05109401047229767,0.14598821103572845),
(0.08686351776123047,-0.08876341581344604,0.12488412111997604),
(0.1462564468383789,-0.08772730082273483,0.028413284569978714),
(-0.03548169136047363,-0.056972209364175797,0.16243909299373627),
(-0.025485515594482422,-0.0936703085899353,0.13861726224422455),
(-0.13215851783752441,-0.06306090205907822,0.06739019602537155),
(-0.10619163513183594,-0.09875340014696121,0.05927013233304024),
(-0.11813068389892578,-0.06477519124746323,-0.06758476048707962),
(-0.09448051452636719,-0.10018438845872879,-0.053405772894620895),
(-0.00395965576171875,-0.06082427501678467,-0.14084674417972565),
(0.0008285045623779297,-0.09688608348369598,-0.1145637109875679),
(0.12438130378723145,-0.05418318137526512,-0.09722781926393509),
(0.10796642303466797,-0.09134218096733093,-0.07815171033143997),
(-0.03385448455810547,-0.15072320401668549,0.18316122889518738),
(-0.15012264251708984,-0.15768550336360931,0.07641123235225677),
(-0.1330585479736328,-0.15783298015594482,-0.07826472818851471),
(-0.0013835430145263672,-0.1560286581516266,-0.15443876385688782),
(0.14032649993896484,-0.14644327759742737,-0.10833574831485748),
(0.18667244911193848,-0.14949598908424377,0.030461294576525688),
(0.11213135719299316,-0.14885492622852325,0.15808722376823425),
(0.11860442161560059,-0.209026038646698,0.1678621619939804),
(0.20007538795471191,-0.20760458707809448,0.035529110580682755),
(-0.03551054000854492,-0.2157571166753769,0.18670009076595306),
(-0.15510153770446777,-0.2244679182767868,0.07800218462944031),
(-0.13935160636901855,-0.2267085760831833,-0.07658985257148743),
(0.0005865097045898438,-0.22016847133636475,-0.1605987697839737),
(0.1475512981414795,-0.2125631719827652,-0.11064985394477844),
(0.14064836502075195,-0.05804959312081337,0.027741186320781708),
(0.08266735076904297,-0.05874080955982208,0.12113117426633835),
(-0.026427507400512695,-0.06268641352653503,0.1340463012456894),
(-0.10448551177978516,-0.06691590696573257,0.05676030367612839),
(-0.0927276611328125,-0.06824368983507156,-0.05252886563539505),
(-7.62939453125e-06,-0.0656706914305687,-0.11152292042970657),
(0.10385441780090332,-0.06113358587026596,-0.07579971104860306),
